review_id,product,category,rating,review_text,review_clean,word_count,sentiment,label,is_defective
REV_04278,HyperX Impact 16GB,Memoria RAM,2,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_04279,"Samsung T35F 27""",Monitor,2,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_04280,AMD RX 6600,Tarjeta de Video,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04281,Crucial Ballistix 32GB,Memoria RAM,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_04282,Dell Inspiron 15,Laptop,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04283,Lenovo ThinkPad T14,Laptop,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04284,Intel Core i5-12400,Procesador,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04285,ASUS VivoBook 14,Laptop,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04286,Canon PIXMA G3110,Impresora,2,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_04287,Crucial Ballistix 32GB,Memoria RAM,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04288,Lenovo ThinkPad T14,Laptop,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04289,Canon PIXMA G3110,Impresora,1,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_04290,Xerox Phaser 7100,Impresora,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04291,"Samsung T35F 27""",Monitor,1,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_04292,Xerox Phaser 7100,Impresora,2,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_04293,GIGABYTE RTX 3060,Tarjeta de Video,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04294,AMD Ryzen 7 3700X,Procesador,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04295,HP Pavilion 15,Laptop,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04296,Intel Core i7-1355U,Procesador,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_04297,HP Pavilion 15,Laptop,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04298,Intel Core i7-1355U,Procesador,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04299,"Samsung T35F 27""",Monitor,1,El lote que recibí tiene problemas graves de fabricación.,el lote que recibí tiene problemas graves de fabricación,9,negative,1,1
REV_04300,AMD Ryzen 7 3700X,Procesador,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04301,Dell Inspiron 15,Laptop,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04302,BenQ GW2480,Monitor,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04303,Xerox Phaser 7100,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04304,Crucial Ballistix 32GB,Memoria RAM,2,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_04305,Xerox Phaser 7100,Impresora,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04306,LG 24MK400H,Monitor,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_04307,Xerox Phaser 7100,Impresora,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_04308,ASUS VivoBook 14,Laptop,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04309,Lenovo ThinkPad T14,Laptop,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04310,ASUS VivoBook 14,Laptop,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04311,Dell Inspiron 15,Laptop,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04312,Intel Core i5-12400,Procesador,1,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_04313,ADATA XPG 8GB,Memoria RAM,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_04314,Epson EcoTank L3250,Impresora,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04315,Intel Core i7-1355U,Procesador,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04316,Corsair Vengeance 8GB,Memoria RAM,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_04317,AMD Ryzen 5 5600,Procesador,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04318,AMD RX 6600,Tarjeta de Video,2,"El cable de alimentación viene defectuoso, genera chispas.",el cable de alimentación viene defectuoso genera chispas,8,negative,1,1
REV_04319,AOC 24G2,Monitor,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_04320,HP LaserJet Pro M15w,Impresora,2,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_04321,BenQ GW2480,Monitor,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04322,GIGABYTE RTX 3060,Tarjeta de Video,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_04323,AMD RX 6600,Tarjeta de Video,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04324,Acer Aspire 5,Laptop,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04325,Kingston Fury Beast 16GB,Memoria RAM,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_04326,Acer Aspire 5,Laptop,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04327,AMD Ryzen 5 5600,Procesador,1,El lote que recibí tiene problemas graves de fabricación.,el lote que recibí tiene problemas graves de fabricación,9,negative,1,1
REV_04328,HP Pavilion 15,Laptop,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04329,Kingston Fury Beast 16GB,Memoria RAM,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04330,BenQ GW2480,Monitor,1,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_04331,Dell Inspiron 15,Laptop,2,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_04332,"Samsung T35F 27""",Monitor,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04333,Corsair Vengeance 8GB,Memoria RAM,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04334,HP LaserJet Pro M15w,Impresora,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_04335,AOC 24G2,Monitor,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04336,HP Pavilion 15,Laptop,2,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_04337,Canon PIXMA G3110,Impresora,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04338,Canon PIXMA G3110,Impresora,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04339,Intel Core i7-1355U,Procesador,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04340,Xerox Phaser 7100,Impresora,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_04341,HP Pavilion 15,Laptop,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04342,GIGABYTE G27FC,Monitor,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04343,HyperX Impact 16GB,Memoria RAM,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04344,BenQ GW2480,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04345,Xerox Phaser 7100,Impresora,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04346,ASUS GTX 1650,Tarjeta de Video,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04347,Kingston Fury Beast 16GB,Memoria RAM,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04348,ASUS VivoBook 14,Laptop,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04349,LG 24MK400H,Monitor,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04350,HP Pavilion 15,Laptop,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04351,HyperX Impact 16GB,Memoria RAM,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04352,GIGABYTE G27FC,Monitor,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04353,ASUS GTX 1650,Tarjeta de Video,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04354,Dell Inspiron 15,Laptop,1,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_04355,AMD RX 6600,Tarjeta de Video,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04356,Acer Aspire 5,Laptop,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_04357,Lenovo ThinkPad T14,Laptop,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_04358,NVIDIA GTX 1660,Tarjeta de Video,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_04359,GIGABYTE G27FC,Monitor,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_04360,ADATA XPG 8GB,Memoria RAM,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04361,Acer Aspire 5,Laptop,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_04362,Epson EcoTank L3250,Impresora,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04363,Epson EcoTank L3250,Impresora,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_04364,Crucial Ballistix 32GB,Memoria RAM,1,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_04365,MSI RX 580,Tarjeta de Video,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_04366,BenQ GW2480,Monitor,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04367,BenQ GW2480,Monitor,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_04368,Epson EcoTank L3250,Impresora,2,"Defecto de fábrica evidente, el ventilador hace ruido extraño.",defecto de fábrica evidente el ventilador hace ruido extraño,9,negative,1,1
REV_04369,AMD RX 6600,Tarjeta de Video,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04370,Epson EcoTank L3250,Impresora,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04371,Intel Core i5-12400,Procesador,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04372,Crucial Ballistix 32GB,Memoria RAM,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04373,GIGABYTE G27FC,Monitor,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_04374,HP Pavilion 15,Laptop,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04375,Crucial Ballistix 32GB,Memoria RAM,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04376,HyperX Impact 16GB,Memoria RAM,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04377,Dell Inspiron 15,Laptop,2,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_04378,ASUS GTX 1650,Tarjeta de Video,1,"Muy decepcionante, el producto falló desde el primer día.",muy decepcionante el producto falló desde el primer día,9,negative,1,0
REV_04379,NVIDIA GTX 1660,Tarjeta de Video,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04380,AMD RX 6600,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04381,GIGABYTE G27FC,Monitor,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_04382,AMD Ryzen 5 5600,Procesador,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_04383,HP Pavilion 15,Laptop,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_04384,Epson L4260,Impresora,1,"Defecto de fábrica evidente, el ventilador hace ruido extraño.",defecto de fábrica evidente el ventilador hace ruido extraño,9,negative,1,1
REV_04385,Epson EcoTank L3250,Impresora,2,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_04386,Lenovo ThinkPad T14,Laptop,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04387,AMD Ryzen 5 5600,Procesador,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04388,AMD RX 6600,Tarjeta de Video,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_04389,Intel Core i7-1355U,Procesador,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_04390,AMD Ryzen 7 3700X,Procesador,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04391,GIGABYTE G27FC,Monitor,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04392,AMD RX 6600,Tarjeta de Video,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04393,MSI RX 580,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04394,Canon PIXMA G3110,Impresora,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04395,Epson L4260,Impresora,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_04396,NVIDIA GTX 1660,Tarjeta de Video,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04397,Epson EcoTank L3250,Impresora,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04398,AMD Ryzen 7 3700X,Procesador,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_04399,BenQ GW2480,Monitor,2,"Pésima calidad, se descompuso al primer mes de uso.",pésima calidad se descompuso al primer mes de uso,9,negative,1,0
REV_04400,HP LaserJet Pro M15w,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04401,Corsair Vengeance 8GB,Memoria RAM,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04402,Kingston Fury Beast 16GB,Memoria RAM,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04403,AMD RX 6600,Tarjeta de Video,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04404,ASUS GTX 1650,Tarjeta de Video,1,"El cable de alimentación viene defectuoso, genera chispas.",el cable de alimentación viene defectuoso genera chispas,8,negative,1,1
REV_04405,Epson EcoTank L3250,Impresora,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04406,MSI RX 580,Tarjeta de Video,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04407,Lenovo ThinkPad T14,Laptop,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_04408,HP Pavilion 15,Laptop,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04409,Epson EcoTank L3250,Impresora,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04410,HyperX Impact 16GB,Memoria RAM,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04411,MSI RX 580,Tarjeta de Video,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04412,AMD Ryzen 7 3700X,Procesador,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_04413,Intel Core i3-13100,Procesador,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04414,"Samsung T35F 27""",Monitor,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04415,"Samsung T35F 27""",Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04416,Lenovo ThinkPad T14,Laptop,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_04417,Lenovo ThinkPad T14,Laptop,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04418,Corsair Vengeance 8GB,Memoria RAM,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_04419,Lenovo ThinkPad T14,Laptop,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_04420,Canon PIXMA G3110,Impresora,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04421,AMD RX 6600,Tarjeta de Video,2,"La batería no carga correctamente, viene dañada de fábrica.",la batería no carga correctamente viene dañada de fábrica,9,negative,1,1
REV_04422,GIGABYTE G27FC,Monitor,1,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_04423,Intel Core i7-1355U,Procesador,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_04424,ASUS GTX 1650,Tarjeta de Video,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_04425,LG 24MK400H,Monitor,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_04426,NVIDIA GTX 1660,Tarjeta de Video,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04427,AMD RX 6600,Tarjeta de Video,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_04428,Epson L4260,Impresora,2,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_04429,HP LaserJet Pro M15w,Impresora,2,El lote que recibí tiene problemas graves de fabricación.,el lote que recibí tiene problemas graves de fabricación,9,negative,1,1
REV_04430,HyperX Impact 16GB,Memoria RAM,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04431,HP LaserJet Pro M15w,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_04432,Epson EcoTank L3250,Impresora,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_04433,ADATA XPG 8GB,Memoria RAM,3,Funciona bien pero el empaque llegó dañado.,funciona bien pero el empaque llegó dañado,7,neutral,0,0
REV_04434,Epson EcoTank L3250,Impresora,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04435,ASUS GTX 1650,Tarjeta de Video,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04436,GIGABYTE G27FC,Monitor,2,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_04437,Dell Inspiron 15,Laptop,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_04438,ADATA XPG 8GB,Memoria RAM,2,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_04439,LG 24MK400H,Monitor,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_04440,HP Pavilion 15,Laptop,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_04441,Epson L4260,Impresora,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04442,HP LaserJet Pro M15w,Impresora,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04443,Lenovo ThinkPad T14,Laptop,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_04444,Intel Core i5-12400,Procesador,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04445,AOC 24G2,Monitor,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_04446,Crucial Ballistix 32GB,Memoria RAM,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_04447,BenQ GW2480,Monitor,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_04448,GIGABYTE G27FC,Monitor,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04449,Acer Aspire 5,Laptop,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_04450,NVIDIA GTX 1660,Tarjeta de Video,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04451,Corsair Vengeance 8GB,Memoria RAM,2,"El chip tiene fallas, no reconoce la memoria correctamente.",el chip tiene fallas no reconoce la memoria correctamente,9,negative,1,0
REV_04452,Canon PIXMA G3110,Impresora,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04453,Canon PIXMA G3110,Impresora,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_04454,ADATA XPG 8GB,Memoria RAM,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_04455,AOC 24G2,Monitor,3,"Esperaba más por el precio pagado, pero cumple.",esperaba más por el precio pagado pero cumple,8,neutral,0,0
REV_04456,HP LaserJet Pro M15w,Impresora,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_04457,Lenovo ThinkPad T14,Laptop,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
